subject,activity,tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodyaccmagmean,tgravityaccmagmean,tbodyaccjerkmagmean,tbodygyromagmean,tbodygyrojerkmagmean,fbodyaccmeanx,fbodyaccmeany,fbodyaccmeanz,fbodyaccjerkmeanx,fbodyaccjerkmeany,fbodyaccjerkmeanz,fbodygyromeanx,fbodygyromeany,fbodygyromeanz,fbodyaccmagmean,fbodybodyaccjerkmagmean,fbodybodygyromagmean,fbodybodygyrojerkmagmean,tbodyaccstdx,tbodyaccstdy,tbodyaccstdz,tgravityaccstdx,tgravityaccstdy,tgravityaccstdz,tbodyaccjerkstdx,tbodyaccjerkstdy,tbodyaccjerkstdz,tbodygyrostdx,tbodygyrostdy,tbodygyrostdz,tbodygyrojerkstdx,tbodygyrojerkstdy,tbodygyrojerkstdz,tbodyaccmagstd,tgravityaccmagstd,tbodyaccjerkmagstd,tbodygyromagstd,tbodygyrojerkmagstd,fbodyaccstdx,fbodyaccstdy,fbodyaccstdz,fbodyaccjerkstdx,fbodyaccjerkstdy,fbodyaccjerkstdz,fbodygyrostdx,fbodygyrostdy,fbodygyrostdz,fbodyaccmagstd,fbodybodyaccjerkmagstd,fbodybodygyromagstd,fbodybodygyrojerkmagstd
24,STANDING,0.2823749590909091,-0.017730997865151515,-0.10488386977272728,0.946150368939394,-0.1819963556212121,-0.10107486607575758,0.07406508071212121,0.00805487307590909,-0.008720399162424243,-0.029324519181818182,-0.06887745081818182,0.08264673723484849,-0.10059986072727273,-0.04350984082878788,-0.05299842378030303,-0.9702219771212122,-0.9702219771212122,-0.987249591969697,-0.9666398033333333,-0.9899038680303031,-0.9889550012121212,-0.967384576060606,-0.9701406684848485,-0.990075398939394,-0.9794387112121212,-0.9857270993939394,-0.9682022086363636,-0.982825008030303,-0.9801569506060606,-0.971714728030303,-0.9855945372727273,-0.9718458745454546,-0.9893811284848485,-0.989009055,-0.9610674372727273,-0.9559189959090909,-0.9842376633333333,-0.97788993,-0.9582639863636364,-0.9901646821212121,-0.9793154565151515,-0.987819023030303,-0.9663725665151515,-0.9812129486363637,-0.9814804124242424,-0.9825707607575758,-0.9913982734848484,-0.9879733509090909,-0.9604481707575757,-0.9604481707575757,-0.9864247468181818,-0.9560990096969697,-0.9885559892424243,-0.9892559906060606,-0.9599146195454545,-0.9518172398484849,-0.9911810724242425,-0.9807170463636363,-0.9885192245454545,-0.9666757028787879,-0.9804153018181818,-0.9837574106060606,-0.9608790213636363,-0.98640068909090906,-0.9548576146969697,-0.9880855931818182
24,WALKING,0.27389920796296297,-0.017080974009074074,-0.10762181951851851,0.9515243914814815,-0.2339182825925926,0.07573567348148148,0.08977707216666667,0.008905885635185186,6.587061625740739e-4,-0.0554883847662963,-0.06124278833,0.08424849210222222,-0.07766927546481481,-0.055253657212592594,-0.051097649233333334,-0.18651465075925927,-0.18651465075925927,-0.320129322962963,-0.24371112444444445,-0.5439795005555556,-0.31744092037037036,0.11132109715907408,-0.5549421381481482,-0.3908219853703704,-0.06693780622222222,-0.6489052540740741,-0.2533993602962963,-0.5354220961111111,-0.4614640655555556,-0.27515624206203704,-0.2897539524074074,-0.4891663837037037,-0.6450751781481482,-0.3279618011111111,0.1389129236912963,-0.5189326348148148,-0.978397287962963,-0.9710565014814815,-0.9580587653703704,-0.373217585,-0.0319265467387037,-0.6862684205555556,-0.3296246201851852,-0.4208650077777778,-0.4865326553703704,-0.28376798722222224,-0.702402935925926,-0.5916686081481481,-0.3238783240740741,-0.3238783240740741,-0.3100714251666667,-0.4257984691481482,-0.6377859553703704,-0.33252062685185185,0.08056462371944445,-0.5370264148148148,-0.41150006814814816,-0.06068391405481482,-0.7230511407407407,-0.3576333787037037,-0.36536120855555554,-0.5439975937037037,-0.4583447924074074,-0.34241192785185187,-0.4817502185185185,-0.6540101472222222
24,WALKING_DOWNSTAIRS,0.28019885119047616,-0.005630478043095239,-0.11052606642857143,0.9323022004761905,-0.16746231714285714,0.07888224109928571,0.07114571601666667,0.015115899849999998,-0.010021290154761902,-0.13661865307142856,-0.03467557276190476,0.07117581976071428,-0.04825320799285714,-0.049541550307142856,-0.033921306485714287,0.32044938716666665,0.32044938716666665,-0.037266607154047615,-0.1216863207404762,-0.5094666480952381,0.23530982554761906,0.1675180999642857,-0.25981220454761905,0.06196874853333333,-0.02697694152142857,-0.34537654126190476,-0.22735956545,-0.40233230166666667,-0.18319480152380951,0.3311502292857143,0.15841333468333332,-0.37389863119047617,-0.5653961307142857,0.4064710511904762,0.18653237742857143,-0.28198218166666666,-0.9428064783333333,-0.9256858935714286,-0.93400831,0.13459383619047618,0.015805921073809525,-0.4040055823095238,-0.31869252592857145,-0.37320816,-0.2506480857142857,-0.45598075642857144,-0.5749641164285715,-0.39454224071428573,0.3532040080952381,0.3532040080952381,0.15963171051666666,-0.2842497120714286,-0.5636401311904762,0.46632568142857145,0.1199936036,-0.35740755928571427,0.10806274054761905,-0.007228602411190476,-0.4615991419047619,-0.3516300002857143,-0.3609728485714286,-0.3436733,0.15312417811904763,0.1505077506,-0.3493872060238095,-0.5934724442857143
24,WALKING_UPSTAIRS,0.27018759583333335,-0.028752386070833334,-0.11695246489583333,0.9185448122916666,-0.3149610125,0.0811803405,0.07297243298125,-0.004173618479166669,-0.005258798989583334,0.0903340029875,-0.15472128927083334,0.09116814845479167,-0.14448598652708333,-0.03654191640208333,-0.07672424960416667,-9.713947116666668e-4,-9.713947116666668e-4,-0.3160503820833333,-0.201217274,-0.6636371177083333,-0.0746328434375,-0.1019354328,-0.5395910825,-0.2370530733125,-0.3381022166666667,-0.7145541727083333,-0.361096856875,-0.5170252458333333,-0.4857017458333333,-0.16524214795833334,-0.2619566799583333,-0.45369356625,-0.7314223579166667,-0.026097184027083335,-0.004065360435416667,-0.37971748810416667,-0.952562395625,-0.9276488214583334,-0.92161847875,-0.18694466454166667,-0.311861356875,-0.7488094541666667,-0.4152513179166667,-0.3302332351,-0.4773659452083333,-0.5255339497916667,-0.7630535120833333,-0.6579076491666667,-0.13655221749458332,-0.13655221749458332,-0.313363553125,-0.2884290086395833,-0.7489548485416667,-0.008382437616666667,-0.019132833304166666,-0.34960035327083333,-0.20723160548854166,-0.33039142958333334,-0.7830045064583333,-0.4372253275,-0.24361226900416666,-0.5237443008333333,-0.25565934083333336,-0.391313399375,-0.3085858698541667,-0.7931044833333333
25,LAYING,0.2788082451851852,-0.02447215075679012,-0.11469513854320988,-0.5501372545679012,0.1533073824691358,0.8407325213580247,0.08396158007777778,0.015950374121358024,0.0010542192774074077,-0.018683459422222222,-0.11089186902024692,0.11127560432222222,-0.10162361829629629,-0.034270419107407406,-0.06056995806172839,-0.9362681741975308,-0.9362681741975308,-0.9684380293827161,-0.918950604074074,-0.9690074956790123,-0.954991480617284,-0.9402576091358025,-0.9480776698765432,-0.9711358525925926,-0.9673650144444444,-0.9595207290123456,-0.9335639559259259,-0.947752181234568,-0.9616404862962963,-0.9314561677777777,-0.9592234677777778,-0.9259725027160494,-0.9595250022222223,-0.9516649480246914,-0.9222668304938272,-0.9421121588888889,-0.9303386432098766,-0.9622302791358025,-0.9612705771728395,-0.9712635597530864,-0.9669874512345679,-0.9630335048148149,-0.9445151651851852,-0.9425753998765433,-0.9634932638271605,-0.9498434933333333,-0.9687431556790124,-0.9796947251851852,-0.9171906493580247,-0.9171906493580247,-0.9592461330864197,-0.9084346911111111,-0.9569594616049383,-0.9506596119753087,-0.9187620946790124,-0.9431189815185185,-0.9741524838271605,-0.969082192345679,-0.9651544711111111,-0.9484010383950617,-0.9403856787654321,-0.9674717767901234,-0.9227815295024692,-0.9584319251851852,-0.9131893672839506,-0.9567899607407407
25,SITTING,0.2610311392037037,-0.02233014392777778,-0.07604767703703703,0.8347880109259259,0.12517273763537037,0.19542189376296296,0.07665358023518519,0.003006279575925926,-0.004470254116481482,-0.040509248294444446,-0.06439910612962962,0.08043459114814815,-0.09293766544444444,-0.042818823140740744,-0.051402463842592595,-0.8965630612962963,-0.8965630612962963,-0.9694136772222223,-0.9065363575925925,-0.9780089629629629,-0.9616759331481481,-0.9061867437037037,-0.908431862962963,-0.9696398705555556,-0.9616784118518519,-0.9642545877777777,-0.9596639331481481,-0.9517566383333333,-0.9378383138888889,-0.8986413312962963,-0.9587152911111111,-0.9401730501851852,-0.9728979661111111,-0.9575917301851852,-0.8622449886666667,-0.8568283687777778,-0.9503792335185185,-0.924505557962963,-0.8997534068703704,-0.9686910627777777,-0.9604728812962963,-0.9679021444444444,-0.9670850487037037,-0.935334582962963,-0.9278685098148148,-0.9714267712962963,-0.9760659281481482,-0.9726933672222222,-0.8601613620370371,-0.8601613620370371,-0.9569650274074074,-0.9141763435185185,-0.9710782988888889,-0.9565331783333333,-0.8526863251851852,-0.844980379837037,-0.9705795977777778,-0.9620270942592593,-0.9702333164814815,-0.9694913290740741,-0.9286582311111111,-0.9320543025925926,-0.8645666401851851,-0.95384761,-0.9137471568518518,-0.9705557985185185
25,STANDING,0.28003502,-0.0186652569,-0.10058687103225807,0.9576611043548388,-0.0352399026666129,0.08828250496774194,0.07896454035483871,0.013128131935967742,-0.00542295917016129,-0.028484121268709677,-0.07326821653741936,0.10744641659677419,-0.09964909491935484,-0.04066419344193548,-0.0582450618016129,-0.9434104180645161,-0.9434104180645161,-0.9618129058064516,-0.9203149117741936,-0.9670304356451613,-0.9676820059677419,-0.9204311564516129,-0.9449739462903226,-0.9625523885483871,-0.9418191167741936,-0.966207839516129,-0.9160193841935484,-0.9532722219354839,-0.9386167962903226,-0.9352217427419355,-0.9490729448387096,-0.9292507656451613,-0.9628553859677419,-0.97519207,-0.916132339516129,-0.9265620379032258,-0.9893628380645161,-0.9706376541935484,-0.9451319485483871,-0.9623022519354839,-0.9417706562903226,-0.9705067453225806,-0.9232543680645161,-0.9502048398387096,-0.9418151408064516,-0.9454038988709678,-0.9724115398387096,-0.9638258938709677,-0.9293074903225806,-0.9293074903225806,-0.9497173441935484,-0.9109951230645161,-0.9610068001612904,-0.9791512624193548,-0.9184874416129032,-0.9224604716129032,-0.9656634824193548,-0.94628714354838706,-0.9735374511290322,-0.9261298020967742,-0.9488619906451613,-0.948222999516129,-0.9368433129032258,-0.9500266572580646,-0.9145051995161291,-0.9611283701612904
25,WALKING,0.27817936835443036,-0.018078567685810128,-0.10898090521518987,0.9541405662025316,-0.09322300254936709,0.0981109088964557,0.07464784371518987,0.010460209026455695,-0.006077078697468355,-0.054120494250126584,-0.0753383697278481,0.10713586067848101,-0.09464493823037974,-0.04215743719746835,-0.06473292105037974,-0.11383686456893671,-0.11383686456893671,-0.17387409756720254,-0.24854212478481014,-0.4762839488607595,-0.2534617479873418,-0.09624770888607595,-0.31215120492405063,-0.2655105054443038,-0.17196421829113925,-0.4248171501265823,-0.3296502639240506,-0.41251762936708863,-0.17658421094556961,-0.24434647697468354,-0.20766085278481014,-0.4698938902531646,-0.5621669205063291,-0.24105370746835442,-0.09412231579746835,-0.17922177226531646,-0.9794662456962026,-0.9703828198734177,-0.9571812130379747,-0.18161443331898733,-0.09596387265822785,-0.4467047394936709,-0.438127036835443,-0.4108117593670886,-0.2219419123544304,-0.45468957797468357,-0.528488947721519,-0.3958427893670886,-0.32098176303797465,-0.32098176303797465,-0.20069822508734178,-0.4525813858227848,-0.5524511348101265,-0.23822507665822784,-0.15379884685822784,-0.17614935866050632,-0.1704716551779747,-0.07603748639240507,-0.46747641797468353,-0.4740990482278481,-0.4162321044303797,-0.30949498556962024,-0.47505161594936707,-0.19828381816544305,-0.5369580726582278,-0.5709475092405063
25,WALKING_DOWNSTAIRS,0.2915971385245902,-0.020989479356016392,-0.09723788146885246,0.9399927101639344,-0.07816483785967213,0.07969194238016393,0.12204464426229508,-0.012121013704918032,0.0036673843442622963,-0.0804085489262295,-0.07790097275737705,0.10301450961967214,-0.09838388043934426,-0.06011060446557377,-0.06975690384918033,0.1848429655786885,0.1848429655786885,-0.08194107080983606,-0.11374317705245901,-0.4297671137704918,0.13137350846393442,-0.0839821811704918,-0.10451309566934426,0.011702479088524589,-0.22809686716885247,-0.2431422568737705,-0.2838013916559016,-0.2804100965901639,-0.11322429123114755,0.22261165778688524,0.06082868155901639,-0.3183591305081967,-0.4499441840983607,0.2353415761147541,-0.09639119597049181,-0.05906844656147541,-0.9522197265573771,-0.9364732616393443,-0.8812339603278688,0.07907726110327869,-0.21849761449163935,-0.3135876216885246,-0.3678857424918033,-0.3221814259344262,-0.15423337963377048,-0.46925721278688526,-0.4345952481967213,-0.3304611913934426,0.23256262780885245,0.23256262780885245,0.07201723662622951,-0.3017696846885246,-0.44467334098360656,0.27111430446721313,-0.16176877238852458,-0.11286910662295081,0.050383678039344265,-0.2646970188114754,-0.38400042114754096,-0.39930610595081967,-0.35532127098360655,-0.2467844877409836,0.04325958014754098,0.07456862716557376,-0.4144076413114754,-0.478125028852459
25,WALKING_UPSTAIRS,0.2594303331944444,-0.01913940799973611,-0.11683737073888889,0.9130997880555556,-0.11160633415277778,0.18775735212393055,0.06370055579444445,0.016085148249999997,-0.0055109475949999985,-0.10020959853333333,-0.07059670829083334,0.12786655890694446,-0.1045337843811111,-0.030918909272916666,-0.031211196566666665,-0.18663964043694445,-0.18663964043694445,-0.3795010417361111,-0.041710835834722224,-0.6180472838888889,-0.2693805148611111,-0.27468733206944446,-0.3859600925972222,-0.3342556862638889,-0.46810144216666666,-0.6075682597222222,-0.2743435052486111,-0.4148451030972222,-0.2661331147916667,-0.30619422320833334,-0.3313503254444444,-0.4306295815277778,-0.6938747465277778,-0.2911234411388889,-0.18420216950833332,-0.24262666236944444,-0.9522813626388889,-0.9154772336111111,-0.9002431963888888,-0.2841400178888889,-0.44000232777777776,-0.6466890708333334,-0.3277781881069444,-0.2719255247694444,-0.14810656569277778,-0.5789585225,-0.6764784659722223,-0.5836062238888889,-0.3431058655427222,-0.3431058655427222,-0.37338582806666665,-0.3122734781322222,-0.7113157370833333,-0.3009428599722222,-0.19222672432805557,-0.22880371046805556,-0.29833571083805555,-0.44741284374444446,-0.6851780602777777,-0.35125654794444444,-0.20226361315277777,-0.19500892259444444,-0.467823735,-0.4366221747222222,-0.3540652478472222,-0.7575483176388889
26,LAYING,0.2771396885057471,-0.017291959249195403,-0.10773067410344828,-0.3844263542298851,0.2499753652873563,0.4114899763908046,0.08057276435632184,0.007601070672413793,-0.0032722381722068965,-0.013583526362068965,-0.0970576725862069,0.12454856557471264,-0.10024268331034483,-0.038169985093103445,-0.06254092279195403,-0.9550727108045977,-0.9550727108045977,-0.9716951077011494,-0.932781259770115,-0.9690676916091954,-0.9606500934482759,-0.953853437816092,-0.9622367343678161,-0.9708116725287357,-0.9630717947126437,-0.9714208248275862,-0.9610976518390805,-0.9481105918390804,-0.9549896625287356,-0.950155194183908,-0.9648549259770115,-0.9430171112643678,-0.961407122183908,-0.9599007843678161,-0.9534447773563218,-0.9571684622988506,-0.9457928071264368,-0.9780635449425287,-0.9670414063218391,-0.970640060229885,-0.9622322766666667,-0.9745178595402298,-0.9695564048275862,-0.9485867224137932,-0.9588369578160919,-0.9699224651724138,-0.961590334367816,-0.9743083978160919,-0.9447580986206896,-0.9447580986206896,-0.96466164678160915,-0.9342707386206897,-0.959836698045977,-0.9597727303448276,-0.9556528839080459,-0.9572179704597701,-0.9732111242528736,-0.964014583678161,-0.9761934490804598,-0.9723888894252873,-0.9494974734482758,-0.9640447683908046,-0.9499869755172414,-0.9633658391954023,-0.9399861640229885,-0.9603914966666667
26,SITTING,0.2746013537037037,-0.017720951067654322,-0.10483260330864197,0.8823469225925926,-0.09223399030617284,0.1595519965308642,0.07719390395061729,0.016053647555308644,-0.00467546393962963,-0.04323202135802469,-0.06599738911111111,0.07208112277777778,-0.09389128222222222,-0.039853661148148145,-0.05173030338962963,-0.9559337497530864,-0.9559337497530864,-0.9788910135802469,-0.9423552766666666,-0.9848520769135802,-0.9813618527160494,-0.9430999567901235,-0.9596947279012346,-0.9809308865432099,-0.9698683879012345,-0.9786692467901235,-0.9742107390123457,-0.970645408271605,-0.9605588208641975,-0.9562567644444444,-0.9762216703703703,-0.9645087901234568,-0.9831713151851852,-0.9828463375308641,-0.927663915308642,-0.9465419188888888,-0.9827321561728395,-0.9573265755555556,-0.9581091519753087,-0.9802462987654321,-0.9695729416049382,-0.9817900579012345,-0.978882445308642,-0.9674473458024692,-0.9554894703703704,-0.9821963848148149,-0.983935087037037,-0.9810505991358025,-0.9462770314814815,-0.9462770314814815,-0.9764653098765432,-0.9528245195061729,-0.982701328271605,-0.9836554535802469,-0.9246285416790123,-0.9432784730864198,-0.9813259758024692,-0.9715304887654321,-0.9836074780246914,-0.9804269979012346,-0.9660005146913581,-0.9580157588888889,-0.9490829334567901,-0.975700205308642,-0.953672874691358,-0.9830945837037037
26,STANDING,0.27743804424242424,-0.01699383134090909,-0.10561957883333334,0.9560342816666667,-0.18907082863636365,0.046265398241515154,0.0744750238030303,0.010062474913333333,-0.007170515921515151,-0.030186592943939394,-0.06999246883636363,0.07485318728787879,-0.09771175646212121,-0.04098756399545454,-0.04877113371212121,-0.944225971060606,-0.944225971060606,-0.9705245531818182,-0.8946713112121212,-0.9711037825757576,-0.9779342271212121,-0.9361679312121212,-0.9498390065151515,-0.9736737006060606,-0.9556156340909091,-0.9726494177272728,-0.8969185551515152,-0.951170358939394,-0.9550604506060606,-0.9483718021212121,-0.963289408939394,-0.9086710907575758,-0.9654203445454546,-0.9823887712121212,-0.9267518446969697,-0.9242371920757576,-0.9861546359090909,-0.9717705630303031,-0.94200268,-0.9740955286363636,-0.9555660742424242,-0.9768511821212121,-0.8906386715151515,-0.9446101372727272,-0.9529154066666666,-0.9580673257575758,-0.9729115468181818,-0.9750723012121212,-0.9387640848484848,-0.9387640848484848,-0.9650641837878788,-0.8617990895454546,-0.9643992584848484,-0.9846262072727273,-0.926301003030303,-0.9178279621212121,-0.9770233004545454,-0.9589014598484848,-0.97983338,-0.8912923281818181,-0.9417368753030303,-0.9566678198484848,-0.9428600392424242,-0.96648193984848485,-0.8596440739393939,-0.9653591593939393
26,WALKING,0.2781660257142857,-0.014981877295873016,-0.1071828216984127,0.9674189041269842,-0.07148538863492064,0.052225221365079365,0.08506216555396826,0.004759635298095239,-0.0028008939079365064,-0.055834406326825396,-0.04661735148623809,0.10012680411380952,-0.08553130611904762,-0.04784406144444445,-0.05401137855079365,-0.11454949476349206,-0.11454949476349206,-0.16038231046031745,-0.2739703146349206,-0.5057634338095238,-0.07886776270952381,-0.11005120535238096,-0.38009315904761903,-0.0996561886936508,-0.1625620159457143,-0.44973409634920636,-0.3883524780952381,-0.41936862333333336,-0.22068210885714284,-0.15715050447619047,-0.0420354064,-0.4509331795238095,-0.5656895011111112,-0.13660576604920635,-0.1618519209031746,-0.369070186031746,-0.9765369811111111,-0.966710977936508,-0.9484463620634921,-0.03287160021904762,-0.11748519107047618,-0.4857315692063492,-0.5209700034920635,-0.36572251968253966,-0.2493195813015873,-0.4244444392063492,-0.5698726761904762,-0.42467165444444444,-0.2267605690888889,-0.2267605690888889,-0.02615966462857143,-0.4246384023809524,-0.5573824301587301,-0.16108553094761904,-0.2450629813968254,-0.41453166825396826,-0.05001630427936508,-0.1283783471373016,-0.5207073246031746,-0.5639482598412698,-0.34177382704761905,-0.32846714444444447,-0.39003867063492065,-0.013410172988888887,-0.5065793196825397,-0.5779244255555556
26,WALKING_DOWNSTAIRS,0.2871524750909091,-0.01944638559832909,-0.1111243554409091,0.9454223190909091,-0.07305360686363636,0.07645090218181819,0.096940381225,-0.001898661254545455,-0.0031595344409090917,-0.1304164784318182,-0.08531454775681818,0.08267765203863636,-0.014891412772727272,-0.044894784775,-0.08025461409318181,0.04075247959318182,0.04075247959318182,-0.12479274075363636,-0.17988263134545454,-0.4870941006818182,0.06659192973409091,-0.095992380125,-0.2880846506818182,0.006842885854772724,-0.1981720760840909,-0.38935496659090907,-0.265479475,-0.40838672386363634,-0.19793209710454546,0.13597718413636364,0.01649957543181818,-0.38609741659090907,-0.5268282934090909,0.10596499163636364,-0.134374884,-0.289652078,-0.9465140711363637,-0.9410458359090909,-0.9232220386363637,0.03419690902272727,-0.17658371632727274,-0.45086814318181817,-0.3794892553159091,-0.44477757522727274,-0.2768998111590909,-0.4335972334090909,-0.5395846988636364,-0.3984515102272727,0.09141455288863637,0.09141455288863637,-0.006700764213636363,-0.3372129085227273,-0.5364843622727272,0.1199131108409091,-0.211403432225,-0.34952524636363635,-0.031060259931818185,-0.21186112139772728,-0.5121587295454545,-0.4199791212727273,-0.4745342609090909,-0.37168855181818183,-0.10674134269318182,-0.04731320775681818,-0.4213679965681818,-0.5841782759090909
26,WALKING_UPSTAIRS,0.27860155098039213,-0.018691349743137256,-0.12314631694117648,0.9339955662745099,-0.054987697254901956,0.08816241607843137,0.07303844466862745,-0.0035978739411764702,-0.04522057256470589,0.0012618898980392183,-0.05857352026862745,0.09943331837058823,-0.0855230450372549,-0.03951796696862745,-0.05036374710588235,-0.1472634963509804,-0.1472634963509804,-0.3777047482352941,-0.1448036360980392,-0.6214962078431373,-0.26179290488235296,-0.19673006206666666,-0.3641775252941176,-0.3020940006019608,-0.3652601924901961,-0.5720156978431372,-0.3617292025882353,-0.42798840292156864,-0.3858850862745098,-0.24621360182352942,-0.26419051715686276,-0.4736959107843137,-0.6642117149019607,-0.25127445484313726,-0.12829534878431373,-0.18203033431960783,-0.9639775082352942,-0.9317658425490196,-0.8826555811764706,-0.28746791629411766,-0.3492815174705882,-0.6173296245098039,-0.4344278112941176,-0.2601401743882353,-0.3342541482352941,-0.5349459037254902,-0.6778211835294118,-0.5864788315686275,-0.260435522372549,-0.260435522372549,-0.2987358749019608,-0.3500961484509804,-0.6703366452941176,-0.24840168658039216,-0.15100188537058823,-0.1549268006372549,-0.3374376450980392,-0.3779343915294118,-0.6627424405882353,-0.4614383671764706,-0.18182958280392156,-0.383941522745098,-0.3841288817647059,-0.35219292078431375,-0.3840974523137255,-0.7025269939215686
27,LAYING,0.276716360483871,-0.020440454366129034,-0.10433186453225807,-0.15685220646774195,0.6564009443548388,0.5988849887096774,0.07677748320967742,0.018344189458064517,-0.009883897095967742,-0.009736099680451613,-0.0966250701451613,0.11781961479032257,-0.10183557382258064,-0.04177440003709677,-0.06487704196774194,-0.9605177682258065,-0.9605177682258065,-0.9854678538709677,-0.9443031119354839,-0.9854462648387097,-0.9747169204838709,-0.9658437572580645,-0.9662955827419355,-0.9851996843548387,-0.9803751374193548,-0.9809946019354838,-0.96946349,-0.9686897291935483,-0.9691268803225807,-0.9595354935483871,-0.9807543859677419,-0.9576816212903225,-0.978150814032258,-0.9688919893548387,-0.950947949516129,-0.950392995483871,-0.9578752446774194,-0.9759481362903226,-0.9598928637096774,-0.98541995,-0.9801523429032258,-0.9830706574193548,-0.9721434703225806,-0.96270462,-0.9673505137096774,-0.9814047429032258,-0.9788547474193549,-0.9898015491935483,-0.9479447466129032,-0.9479447466129032,-0.9800662433870968,-0.9446874809677419,-0.9751133056451613,-0.9669600883870968,-0.9474623282258064,-0.9458521358064517,-0.9870781751612904,-0.9813942616129032,-0.9836700493548387,-0.9734467924193548,-0.9599441264516129,-0.969797214516129,-0.9494313191935484,-0.9780443495161291,-0.9461334320967741,-0.9727986322580645
27,SITTING,0.27432849959183675,-0.0058773293632653064,-0.09724651108367346,0.9255765124489795,0.10176975248979592,0.13450815234693878,0.07528658811428571,-0.0011234409289183672,-0.023239724510612243,-0.03551248568367347,-0.09026874018367347,0.08234320266102041,-0.09591984887755102,-0.04103668807755102,-0.04661215959387755,-0.9576905636734694,-0.9576905636734694,-0.9894978389795919,-0.9511426440816326,-0.992604304489796,-0.990135477755102,-0.959673916122449,-0.9561830635102041,-0.9926782126530612,-0.9839141018367347,-0.9852612046938776,-0.9832182028571429,-0.982456053877551,-0.968384415510204,-0.9569015596530612,-0.9883485353061224,-0.9732582777551021,-0.9917237416326531,-0.9895462753061225,-0.9389677416326531,-0.9386412155102041,-0.9813791126530612,-0.9513530646938776,-0.9309795569387755,-0.9928272640816327,-0.984267557755102,-0.9876120902040816,-0.9858442632653062,-0.979668456122449,-0.9668964142857143,-0.9913710169387755,-0.9917733502040816,-0.9898613820408163,-0.9379357385714285,-0.9379357385714285,-0.9888130981632653,-0.9639405914285715,-0.9914149348979592,-0.9894105826530613,-0.9336665025102041,-0.9341890073469388,-0.99368217,-0.9859081204081632,-0.9886121002040816,-0.9867146940816327,-0.9782707087755103,-0.9694517546938776,-0.9385299310204082,-0.9883323034693877,-0.9642680975510204,-0.9912194459183673
27,STANDING,0.2777584310526316,-0.01678919939649123,-0.11212413775438597,0.9426952968421053,-0.23994314631578947,0.12601909298245614,0.07586309622807018,0.007620352303508772,-7.049793405438595e-4,-0.029549216443157895,-0.07532052436842106,0.08547124687719299,-0.09811999866666667,-0.041287257780701754,-0.05392607812280702,-0.9715642431578947,-0.9715642431578947,-0.9868000275438596,-0.9578253724561403,-0.9836376349122807,-0.9894259656140351,-0.9594276182456141,-0.9775673012280701,-0.9881982766666667,-0.9777527754385965,-0.9846085587719299,-0.9571541084210526,-0.97291308,-0.9743943780701755,-0.9723935594736842,-0.9819775364912281,-0.9574887994736843,-0.9771974038596491,-0.9910207592982456,-0.9494224394736842,-0.967538031754386,-0.992232401754386,-0.9746812257894737,-0.9768271573684211,-0.9876361042105263,-0.9777041721052632,-0.9869262426315789,-0.9555773957894736,-0.9717217559649123,-0.9734365961403508,-0.9784651245614036,-0.9809826614035088,-0.9851770429824561,-0.9685196738596491,-0.9685196738596491,-0.9818656166666667,-0.9449801984210526,-0.9761976596491229,-0.9918177052631579,-0.9471798131578947,-0.964048080877193,-0.9881851128070176,-0.9794122526315789,-0.9878715305263158,-0.9558184115789474,-0.9714251512280702,-0.9755332675438596,-0.9704453789473684,-0.9806212626315789,-0.9468574854385965,-0.9764673301754386
27,WALKING,0.2761102262857143,-0.018672426333714284,-0.10986219747142857,0.9211275365714285,-0.259670859,0.13528268642857144,0.05509354687757143,0.019407022325714285,0.00857565251,-0.029464459375714288,-0.07115433933114286,0.08187402924485715,-0.09239434739428572,-0.036794541285714286,-0.056894750410428574,-0.1212116634,-0.1212116634,-0.12255809209142857,-0.24248908557142856,-0.33653727114285714,-0.2599928901685714,0.08352182953085714,-0.30669423615714286,-0.2206609315942857,-0.04611861151714286,-0.39362527561428573,-0.21805181872428572,-0.28577938695714283,-0.3145902047142857,-0.1904586798,-0.09289016581142857,-0.29181245801428574,-0.37054214794285717,-0.2919914879528571,0.11265630061285714,-0.28103373529285713,-0.9735237052857143,-0.96304145228571425,-0.9524384227142857,-0.14807803897,0.04735228904585714,-0.42147226857142855,-0.4004119292857143,-0.30126867354285713,-0.400648826,-0.22918266717142857,-0.3910846943857143,-0.3819702598,-0.2635362118571429,-0.2635362118571429,-0.07885199179242858,-0.2766003814571429,-0.3542010512714286,-0.30685354421428573,0.05562643074285714,-0.32555253684714286,-0.15007740583857143,0.07832025739128572,-0.448365657,-0.45978396442857145,-0.3185914429857143,-0.48872774214285714,-0.424126657,-0.06805228568928572,-0.3973086462857143,-0.3792143685857143
